code,filename,causal_event,sentence_nb,causal_type, avg_strength ,agreement_score,text,batch_code
POS,ThePigeonPie.txt,"The sunshine came through a large bay-window , glazed in diamonds_but in parts the glass had been broken and had never been mended",1,IRAC,2,2,"The sunshine came through a large bay-window , glazed in diamonds , and with long branches of a vine trailing across it , but in parts the glass had been broken and had never been mended .",test1
POS,AuntJosScrapBagVIAn.txt,"a stranger , who threw himself off his horse and hurried up to Mr. Bassett in the yard , with some brief message_the farmer drop his ax and look so sober",3,IRAC,3,2,"It was a stranger , who threw himself off his horse and hurried up to Mr. Bassett in the yard , with some brief message that made the farmer drop his ax and look so sober that his wife guessed at once some bad news had come ; and crying , """""""" Mother 's wuss !",test1
POS,BimbiStoriesforChild.txt,"it is so clean , and so still , and so noble , by reason of its monuments and its historic color_that I marvel much no one has ever cared to sing its praises",1,IRAC,2.5,2,"A little farther on , but close at hand , is a cloister with beautiful marble columns and tombs , and a colossal wood-carved Calvary , and beside that a small and very rich chapel ; indeed , so full is the little town of the undisturbed past , that to walk in it is like opening a missal of the Middle Ages , all emblazoned and illuminated with saints and warriors , and it is so clean , and so still , and so noble , by reason of its monuments and its historic color , that I marvel much no one has ever cared to sing its praises .",test1
POS,BlackHollyTheGoldenTowerMG.txt,"Havoc jerked his head up , blinking_He can hear me ! ",2_3,IREC,3,2,"Havoc , quit it , Aaron thought , and Havoc jerked his head up , blinking ._He can hear me !",test1
POS,BrightonLoriTheMindThievesYA.txt,feeling confused_I tilted my head,1,IRAC,2.5,2,"I tilted my head , leaning against the bar , feeling confused .",test1
POS,ClarkBridieYouOnlyLiveOnceYA.txt,"Hey , did I tell you guys that Mia Hamm — ”_“ Praised your penalty kick ? ” Annabel fills in",1_2,IREC,2.5,2,"Hey , did I tell you guys that Mia Hamm — ” “ Praised your penalty kick ? ”_Annabel fills in .",test1
POS,delaCruzMelissaRiseoftheIsleoftheLostMG.txt,"She wore her turquoise hair in a river of long braids that fell down her back , and was partial to patchwork leather dresses and low boots decorated with fishing nets and seashells _Uma was one of the head-turners on the island",1_2,IREC,3,2,"She wore her turquoise hair in a river of long braids that fell down her back , and was partial to patchwork leather dresses and low boots decorated with fishing nets and seashells ._Truly , Uma was one of the head-turners on the island , not that she cared .",test1
POS,delaCruzMelissaRiseoftheIsleoftheLostMG.txt,"Uma had bigger fish to fry— literally , since she worked at her mom ’s Fish and Chips Shoppe_not that she cared",3_2,IREC,3,2,"Uma had bigger fish to fry — literally , since she worked at her mom ’s Fish and Chips Shoppe ._Truly , Uma was one of the head-turners on the island , not that she cared .",test1
POS,EverettPercivalPercivalEverettPW.txt,"He making a mock complaint about wanting film_I want the chemicals and all, he said",3,IRAC,2.5,2,"I want to start taking pictures he said and I told him that was a great idea and so I bought him a camera , a digital Leica as all cameras are digital now , he making a mock complaint about wanting film , I want the chemicals and all , he said , but finally made nothing of it , holding the camera in his lap , failing to look through the eyepiece or at the little screen , and snapping away .",test1
POS,HaydenTaylorDrewMotorcyclesandSweetgrassPW.txt,"I ’m going to run away , ” he answered in Anishnawbe_”You’ll get yourself killed  . ",1_3,IREC,2.5,2,"I ’m going to run away , ” he answered in Anishnawbe ._“ You ’ll get yourself killed .",test1
POS,HensherPhilipNorthernClemencyPW.txt,"“ Your son ’s getting to be a handsome young man , ” they said in reply_“ I ’ve got two , ” Katherine said , laughing .",1_2,IREC,2,2,"“ Your son ’s getting to be a handsome young man , ” they said in reply ._“ I ’ve got two , ” Katherine said , laughing .",test1
POS,HensherPhilipNorthernClemencyPW.txt,"“ I ’ve got two , ” Katherine said , laughing . “ Yes , ” they said , wondering where the other was , the one they would n’t have meant , since he was , what ?",2_3,IREC,2,2,"“ I ’ve got two , ” Katherine said , laughing ._“ Yes , ” they said , wondering where the other was , the one they would n’t have meant , since he was , what ?",test1
POS,LaFleurSuzanneLoveAubreyMGtxt.txt,"Give a holler if y’ all need anything , now , you hear ? ”_“ Will do , ma’am , ” I said .",2_3,IREC,2,2,"Give a holler if y’ all need anything , now , you hear ? ”_“ Will do , ma’am , ” I said .",test1
POS,MallonThomasWatergatePW.txt,the flu made off with him after the First War_The closest she ’d ever gotten to it were those letters from Willard Straight,1,IRAC,3,2,"The closest she ’d ever gotten to it were those letters from Willard Straight , on whom she ’d had such a nice off-and-on Platonic case , until the flu made off with him after the First War .",test1
POS,McGinnisMindyTheFemaleoftheSpeciesYA,got a little overexcited in the nineties_about what they thought the new calculator plant could bring to the community ,2,IRAC,2.5,2,The town planners got a little overexcited in the nineties about what they thought the new calculator plant could bring to the community .,test1
POS,PattersonJamesZooBS.txt,The devil is what old sailors used to call the seam between two hard-to-reach planks on a ship_The expression “ between the devil and the deep blue sea ” is a nautical one ,3_2,IREC,2.5,2,The devil is what old sailors used to call the seam between two hard-to-reach planks on a ship ._The expression “ between the devil and the deep blue sea ” is a nautical one .,test1
POS,RothPhilipEverymanPW.txt,backroom watch drawer was a treasure chest_He used to take them and wear them,1_2,IREC,2.5,2,"A hundred , two hundred trade-in watches , the entire drawerful probably worth no more than ten bucks , but to his budding artist 's eye , that backroom watch drawer was a treasure chest ._He used to take them and wear them — he always had a watch that was out of that drawer .",test1
POS,SelfWillUmbrellaPW.txt,This cubicle was partitioned into existence_a white-painted window that had been halved lengthwise,1,IRAC,3,2,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing . . . That first suicide , which he had not only looked upon but also helped Mboya – the nice nurse – to cut down , had suspended herself from the completely reliable pipe – and so in death she was wedged in the awkward gap between it and a white-painted window that had been halved lengthwise when this cubicle was partitioned into existence – yet more evidence – if any were needed – of how the hospital altered its own cellular structure to create new morphologies for new pathologies to be diagnosed by psychiatrists accredited by new professional associations . . . while the inmates remained the same , patient only in the way she now was : inert , with no sign of her bowels having been emptied apart from . . . that smell .",test1
POS,SelfWillUmbrellaPW.txt,first suicide_He saw rivulets of urine and faeces running down the gutters ,1,IRAC,3,2,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing . . . That first suicide , which he had not only looked upon but also helped Mboya – the nice nurse – to cut down , had suspended herself from the completely reliable pipe – and so in death she was wedged in the awkward gap between it and a white-painted window that had been halved lengthwise when this cubicle was partitioned into existence – yet more evidence – if any were needed – of how the hospital altered its own cellular structure to create new morphologies for new pathologies to be diagnosed by psychiatrists accredited by new professional associations . . . while the inmates remained the same , patient only in the way she now was : inert , with no sign of her bowels having been emptied apart from . . . that smell .",test1
